Lon,Lat,"Depth(km)","Vp(km/s)"
-106.2578,31.9819,38,6.563 
-106.0400,31.9819,38,6.573 
-105.8222,31.9819,38,6.539 
-105.6044,31.9819,38,6.495 
-105.3866,31.9819,38,6.499 
-105.1688,31.9819,38,6.468 
-104.9511,31.9819,38,6.412 
-104.7333,31.9819,38,6.406 
-104.5155,31.9819,38,6.409 
-104.2977,31.9819,38,6.418 
-104.0799,31.9819,38,6.457 
-103.8622,31.9819,38,6.529 
-103.6444,31.9819,38,6.554 
-103.4266,31.9819,38,6.565 
-103.2088,31.9819,38,6.537 
-102.9910,31.9819,38,6.511 
-102.7733,31.9819,38,6.463 
-102.5555,31.9819,38,6.446 
-102.3377,31.9819,38,6.439 
-102.1199,31.9819,38,6.486 
-101.9021,31.9819,38,6.545 
-101.6843,31.9819,38,6.569 
-101.4666,31.9819,38,6.588 
-101.2488,31.9819,38,6.637 
-101.0310,31.9819,38,6.629 
-100.8132,31.9819,38,6.592 
-100.5954,31.9819,38,6.646 
-100.3777,31.9819,38,6.693 
-100.1599,31.9819,38,6.678 
-99.9421,31.9819,38,6.679 
-99.7243,31.9819,38,6.692 
-99.5065,31.9819,38,6.658 
-99.2888,31.9819,38,6.626 
-108.0000,31.8021,38,6.528 
-107.7822,31.8021,38,6.484 
-107.5644,31.8021,38,6.456 
-107.3467,31.8021,38,6.475 
-107.1289,31.8021,38,6.497 
-106.9111,31.8021,38,6.546 
-106.6933,31.8021,38,6.601 
-106.4755,31.8021,38,6.606 
-106.2578,31.8021,38,6.598 
-106.0400,31.8021,38,6.591 
-105.8222,31.8021,38,6.543 
-105.6044,31.8021,38,6.503 
-105.3866,31.8021,38,6.504 
-105.1688,31.8021,38,6.474 
-104.9511,31.8021,38,6.432 
-104.7333,31.8021,38,6.435 
-104.5155,31.8021,38,6.430 
-104.2977,31.8021,38,6.429 
-104.0799,31.8021,38,6.458 
-103.8622,31.8021,38,6.517 
-103.6444,31.8021,38,6.545 
-103.4266,31.8021,38,6.572 
-103.2088,31.8021,38,6.575 
-102.9910,31.8021,38,6.569 
-102.7733,31.8021,38,6.522 
-102.5555,31.8021,38,6.493 
-102.3377,31.8021,38,6.476 
-102.1199,31.8021,38,6.507 
-101.9021,31.8021,38,6.558 
-101.6843,31.8021,38,6.593 
-101.4666,31.8021,38,6.628 
-101.2488,31.8021,38,6.669 
-101.0310,31.8021,38,6.659 
-100.8132,31.8021,38,6.619 
-100.5954,31.8021,38,6.660 
-100.3777,31.8021,38,6.693 
-100.1599,31.8021,38,6.681 
-99.9421,31.8021,38,6.680 
-99.7243,31.8021,38,6.689 
-99.5065,31.8021,38,6.657 
-99.2888,31.8021,38,6.627 
-108.0000,31.6222,38,6.562 
-107.7822,31.6222,38,6.531 
-107.5644,31.6222,38,6.513 
-107.3467,31.6222,38,6.526 
-107.1289,31.6222,38,6.542 
-106.9111,31.6222,38,6.584 
-106.6933,31.6222,38,6.625 
-106.4755,31.6222,38,6.626 
-106.2578,31.6222,38,6.617 
-106.0400,31.6222,38,6.603 
-105.8222,31.6222,38,6.544 
-105.6044,31.6222,38,6.502 
-105.3866,31.6222,38,6.497 
-105.1688,31.6222,38,6.471 
-104.9511,31.6222,38,6.453 
-104.7333,31.6222,38,6.475 
-104.5155,31.6222,38,6.475 
-104.2977,31.6222,38,6.466 
-104.0799,31.6222,38,6.482 
-103.8622,31.6222,38,6.509 
-103.6444,31.6222,38,6.523 
-103.4266,31.6222,38,6.559 
-103.2088,31.6222,38,6.590 
-102.9910,31.6222,38,6.602 
-102.7733,31.6222,38,6.569 
-102.5555,31.6222,38,6.542 
-102.3377,31.6222,38,6.520 
-102.1199,31.6222,38,6.531 
-101.9021,31.6222,38,6.567 
-101.6843,31.6222,38,6.605 
-101.4666,31.6222,38,6.648 
-101.2488,31.6222,38,6.677 
-101.0310,31.6222,38,6.664 
-100.8132,31.6222,38,6.631 
-100.5954,31.6222,38,6.661 
-100.3777,31.6222,38,6.675 
-100.1599,31.6222,38,6.667 
-99.9421,31.6222,38,6.669 
-99.7243,31.6222,38,6.676 
-99.5065,31.6222,38,6.648 
-99.2888,31.6222,38,6.626 
-108.0000,31.4423,38,6.584 
-107.7822,31.4423,38,6.563 
-107.5644,31.4423,38,6.550 
-107.3467,31.4423,38,6.556 
-107.1289,31.4423,38,6.560 
-106.9111,31.4423,38,6.588 
-106.6933,31.4423,38,6.614 
-106.4755,31.4423,38,6.613 
-106.2578,31.4423,38,6.610 
-106.0400,31.4423,38,6.601 
-105.8222,31.4423,38,6.549 
-105.6044,31.4423,38,6.515 
-105.3866,31.4423,38,6.511 
-105.1688,31.4423,38,6.490 
-104.9511,31.4423,38,6.505 
-104.7333,31.4423,38,6.542 
-104.5155,31.4423,38,6.546 
-104.2977,31.4423,38,6.533 
-104.0799,31.4423,38,6.539 
-103.8622,31.4423,38,6.516 
-103.6444,31.4423,38,6.508 
-103.4266,31.4423,38,6.541 
-103.2088,31.4423,38,6.583 
-102.9910,31.4423,38,6.598 
-102.7733,31.4423,38,6.583 
-102.5555,31.4423,38,6.570 
-102.3377,31.4423,38,6.552 
-102.1199,31.4423,38,6.553 
-101.9021,31.4423,38,6.583 
-101.6843,31.4423,38,6.625 
-101.4666,31.4423,38,6.674 
-101.2488,31.4423,38,6.693 
-101.0310,31.4423,38,6.678 
-100.8132,31.4423,38,6.653 
-100.5954,31.4423,38,6.674 
-100.3777,31.4423,38,6.668 
-100.1599,31.4423,38,6.660 
-99.9421,31.4423,38,6.663 
-99.7243,31.4423,38,6.665 
-99.5065,31.4423,38,6.639 
-99.2888,31.4423,38,6.625 
-108.0000,31.2625,38,6.603 
-107.7822,31.2625,38,6.592 
-107.5644,31.2625,38,6.584 
-107.3467,31.2625,38,6.584 
-107.1289,31.2625,38,6.578 
-106.9111,31.2625,38,6.589 
-106.6933,31.2625,38,6.597 
-106.4755,31.2625,38,6.591 
-106.2578,31.2625,38,6.586 
-106.0400,31.2625,38,6.575 
-105.8222,31.2625,38,6.529 
-105.6044,31.2625,38,6.496 
-105.3866,31.2625,38,6.481 
-105.1688,31.2625,38,6.463 
-104.9511,31.2625,38,6.510 
-104.7333,31.2625,38,6.558 
-104.5155,31.2625,38,6.588 
-104.2977,31.2625,38,6.605 
-104.0799,31.2625,38,6.625 
-103.8622,31.2625,38,6.569 
-103.6444,31.2625,38,6.549 
-103.4266,31.2625,38,6.564 
-103.2088,31.2625,38,6.584 
-102.9910,31.2625,38,6.578 
-102.7733,31.2625,38,6.570 
-102.5555,31.2625,38,6.557 
-102.3377,31.2625,38,6.538 
-102.1199,31.2625,38,6.534 
-101.9021,31.2625,38,6.556 
-101.6843,31.2625,38,6.595 
-101.4666,31.2625,38,6.638 
-101.2488,31.2625,38,6.645 
-101.0310,31.2625,38,6.629 
-100.8132,31.2625,38,6.618 
-100.5954,31.2625,38,6.631 
-100.3777,31.2625,38,6.620 
-100.1599,31.2625,38,6.625 
-99.9421,31.2625,38,6.638 
-99.7243,31.2625,38,6.642 
-99.5065,31.2625,38,6.629 
-99.2888,31.2625,38,6.623 
-108.0000,31.0826,38,6.620 
-107.7822,31.0826,38,6.616 
-107.5644,31.0826,38,6.613 
-107.3467,31.0826,38,6.610 
-107.1289,31.0826,38,6.598 
-106.9111,31.0826,38,6.596 
-106.6933,31.0826,38,6.590 
-106.4755,31.0826,38,6.580 
-106.2578,31.0826,38,6.572 
-106.0400,31.0826,38,6.554 
-105.8222,31.0826,38,6.510 
-105.6044,31.0826,38,6.472 
-105.3866,31.0826,38,6.442 
-105.1688,31.0826,38,6.417 
-104.9511,31.0826,38,6.474 
-104.7333,31.0826,38,6.520 
-104.5155,31.0826,38,6.564 
-104.2977,31.0826,38,6.599 
-104.0799,31.0826,38,6.633 
-103.8622,31.0826,38,6.563 
-103.6444,31.0826,38,6.545 
-103.4266,31.0826,38,6.550 
-103.2088,31.0826,38,6.563 
-102.9910,31.0826,38,6.549 
-102.7733,31.0826,38,6.552 
-102.5555,31.0826,38,6.550 
-102.3377,31.0826,38,6.542 
-102.1199,31.0826,38,6.536 
-101.9021,31.0826,38,6.543 
-101.6843,31.0826,38,6.570 
-101.4666,31.0826,38,6.597 
-101.2488,31.0826,38,6.582 
-101.0310,31.0826,38,6.557 
-100.8132,31.0826,38,6.559 
-100.5954,31.0826,38,6.565 
-100.3777,31.0826,38,6.556 
-100.1599,31.0826,38,6.578 
-99.9421,31.0826,38,6.606 
-99.7243,31.0826,38,6.616 
-99.5065,31.0826,38,6.618 
-99.2888,31.0826,38,6.623 
-108.0000,30.9027,38,6.622 
-107.7822,30.9027,38,6.618 
-107.5644,30.9027,38,6.612 
-107.3467,30.9027,38,6.603 
-107.1289,30.9027,38,6.586 
-106.9111,30.9027,38,6.572 
-106.6933,30.9027,38,6.558 
-106.4755,30.9027,38,6.549 
-106.2578,30.9027,38,6.551 
-106.0400,30.9027,38,6.542 
-105.8222,30.9027,38,6.520 
-105.6044,30.9027,38,6.492 
-105.3866,30.9027,38,6.460 
-105.1688,30.9027,38,6.423 
-104.9511,30.9027,38,6.475 
-104.7333,30.9027,38,6.500 
-104.5155,30.9027,38,6.540 
-104.2977,30.9027,38,6.583 
-104.0799,30.9027,38,6.631 
-103.8622,30.9027,38,6.557 
-103.6444,30.9027,38,6.539 
-103.4266,30.9027,38,6.534 
-103.2088,30.9027,38,6.528 
-102.9910,30.9027,38,6.503 
-102.7733,30.9027,38,6.520 
-102.5555,30.9027,38,6.541 
-102.3377,30.9027,38,6.557 
-102.1199,30.9027,38,6.568 
-101.9021,30.9027,38,6.569 
-101.6843,30.9027,38,6.582 
-101.4666,30.9027,38,6.589 
-101.2488,30.9027,38,6.556 
-101.0310,30.9027,38,6.523 
-100.8132,30.9027,38,6.542 
-100.5954,30.9027,38,6.551 
-100.3777,30.9027,38,6.542 
-100.1599,30.9027,38,6.570 
-99.9421,30.9027,38,6.601 
-99.7243,30.9027,38,6.605 
-99.5065,30.9027,38,6.613 
-99.2888,30.9027,38,6.622 
-108.0000,30.7229,38,6.622 
-107.7822,30.7229,38,6.620 
-107.5644,30.7229,38,6.614 
-107.3467,30.7229,38,6.603 
-107.1289,30.7229,38,6.585 
-106.9111,30.7229,38,6.564 
-106.6933,30.7229,38,6.542 
-106.4755,30.7229,38,6.530 
-106.2578,30.7229,38,6.532 
-106.0400,30.7229,38,6.529 
-105.8222,30.7229,38,6.528 
-105.6044,30.7229,38,6.517 
-105.3866,30.7229,38,6.489 
-105.1688,30.7229,38,6.448 
-104.9511,30.7229,38,6.488 
-104.7333,30.7229,38,6.483 
-104.5155,30.7229,38,6.502 
-104.2977,30.7229,38,6.543 
-104.0799,30.7229,38,6.595 
-103.8622,30.7229,38,6.523 
-103.6444,30.7229,38,6.516 
-103.4266,30.7229,38,6.511 
-103.2088,30.7229,38,6.494 
-102.9910,30.7229,38,6.466 
-102.7733,30.7229,38,6.498 
-102.5555,30.7229,38,6.533 
-102.3377,30.7229,38,6.564 
-102.1199,30.7229,38,6.586 
-101.9021,30.7229,38,6.582 
-101.6843,30.7229,38,6.576 
-101.4666,30.7229,38,6.565 
-101.2488,30.7229,38,6.520 
-101.0310,30.7229,38,6.487 
-100.8132,30.7229,38,6.518 
-100.5954,30.7229,38,6.532 
-100.3777,30.7229,38,6.532 
-100.1599,30.7229,38,6.567 
-99.9421,30.7229,38,6.599 
-99.7243,30.7229,38,6.600 
-99.5065,30.7229,38,6.611 
-99.2888,30.7229,38,6.622 
-108.0000,30.5430,38,6.623 
-107.7822,30.5430,38,6.621 
-107.5644,30.5430,38,6.616 
-107.3467,30.5430,38,6.607 
-107.1289,30.5430,38,6.593 
-106.9111,30.5430,38,6.572 
-106.6933,30.5430,38,6.548 
-106.4755,30.5430,38,6.533 
-106.2578,30.5430,38,6.532 
-106.0400,30.5430,38,6.530 
-105.8222,30.5430,38,6.543 
-105.6044,30.5430,38,6.546 
-105.3866,30.5430,38,6.526 
-105.1688,30.5430,38,6.490 
-104.9511,30.5430,38,6.506 
-104.7333,30.5430,38,6.467 
-104.5155,30.5430,38,6.465 
-104.2977,30.5430,38,6.497 
-104.0799,30.5430,38,6.536 
-103.8622,30.5430,38,6.486 
-103.6444,30.5430,38,6.503 
-103.4266,30.5430,38,6.502 
-103.2088,30.5430,38,6.479 
-102.9910,30.5430,38,6.463 
-102.7733,30.5430,38,6.501 
-102.5555,30.5430,38,6.533 
-102.3377,30.5430,38,6.567 
-102.1199,30.5430,38,6.588 
-101.9021,30.5430,38,6.569 
-101.6843,30.5430,38,6.543 
-101.4666,30.5430,38,6.512 
-101.2488,30.5430,38,6.457 
-101.0310,30.5430,38,6.430 
-100.8132,30.5430,38,6.464 
-100.5954,30.5430,38,6.485 
-100.3777,30.5430,38,6.501 
-100.1599,30.5430,38,6.549 
-99.9421,30.5430,38,6.587 
-99.7243,30.5430,38,6.594 
-99.5065,30.5430,38,6.611 
-99.2888,30.5430,38,6.623 
-108.0000,30.3631,38,6.623 
-107.7822,30.3631,38,6.622 
-107.5644,30.3631,38,6.618 
-107.3467,30.3631,38,6.612 
-107.1289,30.3631,38,6.603 
-106.9111,30.3631,38,6.586 
-106.6933,30.3631,38,6.566 
-106.4755,30.3631,38,6.553 
-106.2578,30.3631,38,6.551 
-106.0400,30.3631,38,6.551 
-105.8222,30.3631,38,6.569 
-105.6044,30.3631,38,6.580 
-105.3866,30.3631,38,6.571 
-105.1688,30.3631,38,6.545 
-104.9511,30.3631,38,6.546 
-104.7333,30.3631,38,6.493 
-104.5155,30.3631,38,6.471 
-104.2977,30.3631,38,6.480 
-104.0799,30.3631,38,6.495 
-103.8622,30.3631,38,6.455 
-103.6444,30.3631,38,6.477 
-103.4266,30.3631,38,6.475 
-103.2088,30.3631,38,6.456 
-102.9910,30.3631,38,6.458 
-102.7733,30.3631,38,6.504 
-102.5555,30.3631,38,6.542 
-102.3377,30.3631,38,6.588 
-102.1199,30.3631,38,6.611 
-101.9021,30.3631,38,6.581 
-101.6843,30.3631,38,6.538 
-101.4666,30.3631,38,6.501 
-101.2488,30.3631,38,6.444 
-101.0310,30.3631,38,6.427 
-100.8132,30.3631,38,6.471 
-100.5954,30.3631,38,6.505 
-100.3777,30.3631,38,6.526 
-100.1599,30.3631,38,6.573 
-99.9421,30.3631,38,6.603 
-99.7243,30.3631,38,6.604 
-99.5065,30.3631,38,6.614 
-99.2888,30.3631,38,6.624 
-108.0000,30.1833,38,6.623 
-107.7822,30.1833,38,6.622 
-107.5644,30.1833,38,6.621 
-107.3467,30.1833,38,6.617 
-107.1289,30.1833,38,6.611 
-106.9111,30.1833,38,6.598 
-106.6933,30.1833,38,6.584 
-106.4755,30.1833,38,6.575 
-106.2578,30.1833,38,6.574 
-106.0400,30.1833,38,6.579 
-105.8222,30.1833,38,6.602 
-105.6044,30.1833,38,6.624 
-105.3866,30.1833,38,6.629 
-105.1688,30.1833,38,6.616 
-104.9511,30.1833,38,6.612 
-104.7333,30.1833,38,6.554 
-104.5155,30.1833,38,6.518 
-104.2977,30.1833,38,6.511 
-104.0799,30.1833,38,6.507 
-103.8622,30.1833,38,6.470 
-103.6444,30.1833,38,6.491 
-103.4266,30.1833,38,6.486 
-103.2088,30.1833,38,6.466 
-102.9910,30.1833,38,6.476 
-102.7733,30.1833,38,6.525 
-102.5555,30.1833,38,6.565 
-102.3377,30.1833,38,6.614 
-102.1199,30.1833,38,6.631 
-101.9021,30.1833,38,6.596 
-101.6843,30.1833,38,6.543 
-101.4666,30.1833,38,6.505 
-101.2488,30.1833,38,6.455 
-101.0310,30.1833,38,6.455 
-100.8132,30.1833,38,6.506 
-100.5954,30.1833,38,6.551 
-100.3777,30.1833,38,6.570 
-100.1599,30.1833,38,6.609 
-99.9421,30.1833,38,6.625 
-99.7243,30.1833,38,6.618 
-99.5065,30.1833,38,6.618 
-99.2888,30.1833,38,6.625 
-108.0000,30.0034,38,6.623 
-107.7822,30.0034,38,6.623 
-107.5644,30.0034,38,6.623 
-107.3467,30.0034,38,6.622 
-107.1289,30.0034,38,6.620 
-106.9111,30.0034,38,6.612 
-106.6933,30.0034,38,6.603 
-106.4755,30.0034,38,6.597 
-106.2578,30.0034,38,6.593 
-106.0400,30.0034,38,6.595 
-105.8222,30.0034,38,6.614 
-105.6044,30.0034,38,6.641 
-105.3866,30.0034,38,6.656 
-105.1688,30.0034,38,6.663 
-104.9511,30.0034,38,6.664 
-104.7333,30.0034,38,6.617 
-104.5155,30.0034,38,6.574 
-104.2977,30.0034,38,6.553 
-104.0799,30.0034,38,6.528 
-103.8622,30.0034,38,6.491 
-103.6444,30.0034,38,6.508 
-103.4266,30.0034,38,6.502 
-103.2088,30.0034,38,6.491 
-102.9910,30.0034,38,6.510 
-102.7733,30.0034,38,6.558 
-102.5555,30.0034,38,6.589 
-102.3377,30.0034,38,6.630 
-102.1199,30.0034,38,6.633 
-101.9021,30.0034,38,6.593 
-101.6843,30.0034,38,6.538 
-101.4666,30.0034,38,6.501 
-101.2488,30.0034,38,6.461 
-101.0310,30.0034,38,6.473 
-100.8132,30.0034,38,6.524 
-100.5954,30.0034,38,6.570 
-100.3777,30.0034,38,6.591 
-100.1599,30.0034,38,6.626 
-99.9421,30.0034,38,6.634 
-99.7243,30.0034,38,6.625 
-99.5065,30.0034,38,6.622 
-99.2888,30.0034,38,6.625 
-108.0000,29.8235,38,6.623 
-107.7822,29.8235,38,6.623 
-107.5644,29.8235,38,6.623 
-107.3467,29.8235,38,6.623 
-107.1289,29.8235,38,6.623 
-106.9111,29.8235,38,6.620 
-106.6933,29.8235,38,6.616 
-106.4755,29.8235,38,6.613 
-106.2578,29.8235,38,6.609 
-106.0400,29.8235,38,6.610 
-105.8222,29.8235,38,6.623 
-105.6044,29.8235,38,6.645 
-105.3866,29.8235,38,6.664 
-105.1688,29.8235,38,6.681 
-104.9511,29.8235,38,6.684 
-104.7333,29.8235,38,6.651 
-104.5155,29.8235,38,6.618 
-104.2977,29.8235,38,6.592 
-104.0799,29.8235,38,6.560 
-103.8622,29.8235,38,6.530 
-103.6444,29.8235,38,6.537 
-103.4266,29.8235,38,6.522 
-103.2088,29.8235,38,6.513 
-102.9910,29.8235,38,6.533 
-102.7733,29.8235,38,6.574 
-102.5555,29.8235,38,6.605 
-102.3377,29.8235,38,6.648 
-102.1199,29.8235,38,6.652 
-101.9021,29.8235,38,6.616 
-101.6843,29.8235,38,6.568 
-101.4666,29.8235,38,6.536 
-101.2488,29.8235,38,6.506 
-101.0310,29.8235,38,6.523 
-100.8132,29.8235,38,6.571 
-100.5954,29.8235,38,6.614 
-100.3777,29.8235,38,6.632 
-100.1599,29.8235,38,6.654 
-99.9421,29.8235,38,6.652 
-99.7243,29.8235,38,6.638 
-99.5065,29.8235,38,6.627 
-99.2888,29.8235,38,6.626 
-108.0000,29.6437,38,6.623 
-107.7822,29.6437,38,6.623 
-107.5644,29.6437,38,6.623 
-107.3467,29.6437,38,6.623 
-107.1289,29.6437,38,6.623 
-106.9111,29.6437,38,6.622 
-106.6933,29.6437,38,6.622 
-106.4755,29.6437,38,6.621 
-106.2578,29.6437,38,6.620 
-106.0400,29.6437,38,6.619 
-105.8222,29.6437,38,6.623 
-105.6044,29.6437,38,6.637 
-105.3866,29.6437,38,6.650 
-105.1688,29.6437,38,6.660 
-104.9511,29.6437,38,6.662 
-104.7333,29.6437,38,6.643 
-104.5155,29.6437,38,6.617 
-104.2977,29.6437,38,6.593 
-104.0799,29.6437,38,6.569 
-103.8622,29.6437,38,6.544 
-103.6444,29.6437,38,6.542 
-103.4266,29.6437,38,6.524 
-103.2088,29.6437,38,6.519 
-102.9910,29.6437,38,6.530 
-102.7733,29.6437,38,6.567 
-102.5555,29.6437,38,6.602 
-102.3377,29.6437,38,6.651 
-102.1199,29.6437,38,6.666 
-101.9021,29.6437,38,6.650 
-101.6843,29.6437,38,6.619 
-101.4666,29.6437,38,6.602 
-101.2488,29.6437,38,6.585 
-101.0310,29.6437,38,6.605 
-100.8132,29.6437,38,6.650 
-100.5954,29.6437,38,6.689 
-100.3777,29.6437,38,6.692 
-100.1599,29.6437,38,6.694 
-99.9421,29.6437,38,6.678 
-99.7243,29.6437,38,6.651 
-99.5065,29.6437,38,6.631 
-99.2888,29.6437,38,6.626 
-108.0000,29.4638,38,6.623 
-107.7822,29.4638,38,6.623 
-107.5644,29.4638,38,6.623 
-107.3467,29.4638,38,6.623 
-107.1289,29.4638,38,6.623 
-106.9111,29.4638,38,6.623 
-106.6933,29.4638,38,6.623 
-106.4755,29.4638,38,6.623 
-106.2578,29.4638,38,6.622 
-106.0400,29.4638,38,6.621 
-105.8222,29.4638,38,6.623 
-105.6044,29.4638,38,6.633 
-105.3866,29.4638,38,6.641 
-105.1688,29.4638,38,6.645 
-104.9511,29.4638,38,6.642 
-104.7333,29.4638,38,6.624 
-104.5155,29.4638,38,6.598 
-104.2977,29.4638,38,6.571 
-104.0799,29.4638,38,6.555 
-103.8622,29.4638,38,6.537 
-103.6444,29.4638,38,6.533 
-103.4266,29.4638,38,6.521 
-103.2088,29.4638,38,6.525 
-102.9910,29.4638,38,6.530 
-102.7733,29.4638,38,6.558 
-102.5555,29.4638,38,6.593 
-102.3377,29.4638,38,6.639 
-102.1199,29.4638,38,6.660 
-101.9021,29.4638,38,6.663 
-101.6843,29.4638,38,6.654 
-101.4666,29.4638,38,6.651 
-101.2488,29.4638,38,6.646 
-101.0310,29.4638,38,6.664 
-100.8132,29.4638,38,6.699 
-100.5954,29.4638,38,6.723 
-100.3777,29.4638,38,6.716 
-100.1599,29.4638,38,6.705 
-99.9421,29.4638,38,6.682 
-99.7243,29.4638,38,6.653 
-99.5065,29.4638,38,6.631 
-99.2888,29.4638,38,6.626 
-108.0000,29.2839,38,6.623 
-107.7822,29.2839,38,6.623 
-107.5644,29.2839,38,6.623 
-107.3467,29.2839,38,6.623 
-107.1289,29.2839,38,6.623 
-106.9111,29.2839,38,6.623 
-106.6933,29.2839,38,6.623 
-106.4755,29.2839,38,6.622 
-106.2578,29.2839,38,6.621 
-106.0400,29.2839,38,6.620 
-105.8222,29.2839,38,6.621 
-105.6044,29.2839,38,6.627 
-105.3866,29.2839,38,6.631 
-105.1688,29.2839,38,6.630 
-104.9511,29.2839,38,6.625 
-104.7333,29.2839,38,6.611 
-104.5155,29.2839,38,6.591 
-104.2977,29.2839,38,6.568 
-104.0799,29.2839,38,6.555 
-103.8622,29.2839,38,6.542 
-103.6444,29.2839,38,6.535 
-103.4266,29.2839,38,6.525 
-103.2088,29.2839,38,6.530 
-102.9910,29.2839,38,6.533 
-102.7733,29.2839,38,6.553 
-102.5555,29.2839,38,6.581 
-102.3377,29.2839,38,6.621 
-102.1199,29.2839,38,6.646 
-101.9021,29.2839,38,6.661 
-101.6843,29.2839,38,6.666 
-101.4666,29.2839,38,6.673 
-101.2488,29.2839,38,6.677 
-101.0310,29.2839,38,6.689 
-100.8132,29.2839,38,6.711 
-100.5954,29.2839,38,6.724 
-100.3777,29.2839,38,6.714 
-100.1599,29.2839,38,6.698 
-99.9421,29.2839,38,6.676 
-99.7243,29.2839,38,6.650 
-99.5065,29.2839,38,6.631 
-99.2888,29.2839,38,6.625 
-108.0000,29.1041,38,6.623 
-107.7822,29.1041,38,6.623 
-107.5644,29.1041,38,6.623 
-107.3467,29.1041,38,6.623 
-107.1289,29.1041,38,6.623 
-106.9111,29.1041,38,6.623 
-106.6933,29.1041,38,6.623 
-106.4755,29.1041,38,6.623 
-106.2578,29.1041,38,6.622 
-106.0400,29.1041,38,6.623 
-105.8222,29.1041,38,6.623 
-105.6044,29.1041,38,6.625 
-105.3866,29.1041,38,6.625 
-105.1688,29.1041,38,6.619 
-104.9511,29.1041,38,6.609 
-104.7333,29.1041,38,6.596 
-104.5155,29.1041,38,6.581 
-104.2977,29.1041,38,6.563 
-104.0799,29.1041,38,6.556 
-103.8622,29.1041,38,6.550 
-103.6444,29.1041,38,6.543 
-103.4266,29.1041,38,6.536 
-103.2088,29.1041,38,6.540 
-102.9910,29.1041,38,6.540 
-102.7733,29.1041,38,6.554 
-102.5555,29.1041,38,6.578 
-102.3377,29.1041,38,6.610 
-102.1199,29.1041,38,6.635 
-101.9021,29.1041,38,6.656 
-101.6843,29.1041,38,6.670 
-101.4666,29.1041,38,6.684 
-101.2488,29.1041,38,6.694 
-101.0310,29.1041,38,6.702 
-100.8132,29.1041,38,6.715 
-100.5954,29.1041,38,6.720 
-100.3777,29.1041,38,6.706 
-100.1599,29.1041,38,6.687 
-99.9421,29.1041,38,6.667 
-99.7243,29.1041,38,6.646 
-99.5065,29.1041,38,6.629 
-99.2888,29.1041,38,6.624 
-108.0000,28.9242,38,6.623 
-107.7822,28.9242,38,6.623 
-107.5644,28.9242,38,6.623 
-107.3467,28.9242,38,6.623 
-107.1289,28.9242,38,6.623 
-106.9111,28.9242,38,6.623 
-106.6933,28.9242,38,6.623 
-106.4755,28.9242,38,6.623 
-106.2578,28.9242,38,6.623 
-106.0400,28.9242,38,6.623 
-105.8222,28.9242,38,6.623 
-105.6044,28.9242,38,6.623 
-105.3866,28.9242,38,6.621 
-105.1688,28.9242,38,6.614 
-104.9511,28.9242,38,6.604 
-104.7333,28.9242,38,6.592 
-104.5155,28.9242,38,6.578 
-104.2977,28.9242,38,6.565 
-104.0799,28.9242,38,6.560 
-103.8622,28.9242,38,6.558 
-103.6444,28.9242,38,6.555 
-103.4266,28.9242,38,6.554 
-103.2088,28.9242,38,6.558 
-102.9910,28.9242,38,6.556 
-102.7733,28.9242,38,6.562 
-102.5555,28.9242,38,6.576 
-102.3377,28.9242,38,6.595 
-102.1199,28.9242,38,6.614 
-101.9021,28.9242,38,6.635 
-101.6843,28.9242,38,6.653 
-101.4666,28.9242,38,6.670 
-101.2488,28.9242,38,6.684 
-101.0310,28.9242,38,6.693 
-100.8132,28.9242,38,6.700 
-100.5954,28.9242,38,6.700 
-100.3777,28.9242,38,6.686 
-100.1599,28.9242,38,6.669 
-99.9421,28.9242,38,6.653 
-99.7243,28.9242,38,6.637 
-99.5065,28.9242,38,6.626 
-99.2888,28.9242,38,6.623 
-108.0000,28.7443,38,6.623 
-107.7822,28.7443,38,6.623 
-107.5644,28.7443,38,6.623 
-107.3467,28.7443,38,6.623 
-107.1289,28.7443,38,6.623 
-106.9111,28.7443,38,6.623 
-106.6933,28.7443,38,6.623 
-106.4755,28.7443,38,6.623 
-106.2578,28.7443,38,6.623 
-106.0400,28.7443,38,6.623 
-105.8222,28.7443,38,6.623 
-105.6044,28.7443,38,6.623 
-105.3866,28.7443,38,6.622 
-105.1688,28.7443,38,6.619 
-104.9511,28.7443,38,6.614 
-104.7333,28.7443,38,6.608 
-104.5155,28.7443,38,6.601 
-104.2977,28.7443,38,6.592 
-104.0799,28.7443,38,6.587 
-103.8622,28.7443,38,6.584 
-103.6444,28.7443,38,6.581 
-103.4266,28.7443,38,6.579 
-103.2088,28.7443,38,6.581 
-102.9910,28.7443,38,6.579 
-102.7733,28.7443,38,6.580 
-102.5555,28.7443,38,6.585 
-102.3377,28.7443,38,6.593 
-102.1199,28.7443,38,6.601 
-101.9021,28.7443,38,6.614 
-101.6843,28.7443,38,6.629 
-101.4666,28.7443,38,6.645 
-101.2488,28.7443,38,6.658 
-101.0310,28.7443,38,6.667 
-100.8132,28.7443,38,6.671 
-100.5954,28.7443,38,6.668 
-100.3777,28.7443,38,6.658 
-100.1599,28.7443,38,6.647 
-99.9421,28.7443,38,6.637 
-99.7243,28.7443,38,6.629 
-99.5065,28.7443,38,6.624 
-99.2888,28.7443,38,6.623 
-108.0000,28.5645,38,6.623 
-107.7822,28.5645,38,6.623 
-107.5644,28.5645,38,6.623 
-107.3467,28.5645,38,6.623 
-107.1289,28.5645,38,6.623 
